#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000076_03203	585394.RHOM_00685	2.37e-194	549.0	COG4641@1|root,COG4641@2|Bacteria,1TS28@1239|Firmicutes,24E2J@186801|Clostridia	186801|Clostridia	S	DUF based on E. rectale Gene description (DUF3880)	-	-	-	ko:K06320	-	-	-	-	ko00000	-	-	-	DUF3880,Glyco_trans_1_2
MGYG000000076_00193	349520.PPE_03510	2.96e-27	108.0	2EE7B@1|root,3381W@2|Bacteria,1VAIC@1239|Firmicutes,4I80S@91061|Bacilli,26YGS@186822|Paenibacillaceae	91061|Bacilli	S	Domain of unknown function (DUF4280)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4280
MGYG000000076_00197	349520.PPE_03510	2.96e-27	108.0	2EE7B@1|root,3381W@2|Bacteria,1VAIC@1239|Firmicutes,4I80S@91061|Bacilli,26YGS@186822|Paenibacillaceae	91061|Bacilli	S	Domain of unknown function (DUF4280)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4280
MGYG000000076_01407	1121344.JHZO01000005_gene292	1.38e-66	231.0	COG2206@1|root,COG2206@2|Bacteria,1VV1Y@1239|Firmicutes,2502J@186801|Clostridia	186801|Clostridia	T	HD domain	-	-	-	-	-	-	-	-	-	-	-	-	HD
MGYG000000076_01406	1121344.JHZO01000005_gene292	1.38e-66	231.0	COG2206@1|root,COG2206@2|Bacteria,1VV1Y@1239|Firmicutes,2502J@186801|Clostridia	186801|Clostridia	T	HD domain	-	-	-	-	-	-	-	-	-	-	-	-	HD
MGYG000000076_01408	1121344.JHZO01000005_gene292	1.38e-66	231.0	COG2206@1|root,COG2206@2|Bacteria,1VV1Y@1239|Firmicutes,2502J@186801|Clostridia	186801|Clostridia	T	HD domain	-	-	-	-	-	-	-	-	-	-	-	-	HD
MGYG000000076_00217	585394.RHOM_08120	5.79e-129	375.0	COG0613@1|root,COG0613@2|Bacteria,1TPI5@1239|Firmicutes,248H2@186801|Clostridia	186801|Clostridia	S	PHP domain	-	-	3.1.3.97	ko:K07053	-	-	R00188,R11188	RC00078	ko00000,ko01000	-	-	-	Hydrolase_3,PHP
MGYG000000076_00767	585394.RHOM_15875	1.89e-200	569.0	COG0628@1|root,COG0628@2|Bacteria,1TQ84@1239|Firmicutes,248FS@186801|Clostridia	186801|Clostridia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	AI-2E_transport
MGYG000000076_02352	585394.RHOM_07015	2.3e-74	223.0	COG2197@1|root,COG2197@2|Bacteria,1UIGG@1239|Firmicutes,25EMX@186801|Clostridia	186801|Clostridia	T	response regulator receiver	-	-	-	ko:K03413	ko02020,ko02030,map02020,map02030	M00506	-	-	ko00000,ko00001,ko00002,ko02022,ko02035	-	-	-	Response_reg
MGYG000000076_03954	1235793.C809_01339	4.21e-49	160.0	COG1970@1|root,COG1970@2|Bacteria,1VA14@1239|Firmicutes,24JAB@186801|Clostridia,27NWQ@186928|unclassified Lachnospiraceae	186801|Clostridia	M	Channel that opens in response to stretch forces in the membrane lipid bilayer. May participate in the regulation of osmotic pressure changes within the cell	mscL	-	-	ko:K03282	-	-	-	-	ko00000,ko02000	1.A.22.1	-	-	MscL
MGYG000000076_00926	585394.RHOM_10030	6e-221	627.0	COG0769@1|root,COG0769@2|Bacteria,1TPQE@1239|Firmicutes,248Q4@186801|Clostridia	186801|Clostridia	M	Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan	murE	-	6.3.2.13	ko:K01928	ko00300,ko00550,map00300,map00550	-	R02788	RC00064,RC00090	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
MGYG000000076_02073	511680.BUTYVIB_00634	4.15e-269	741.0	COG0582@1|root,COG0582@2|Bacteria,1TTJI@1239|Firmicutes,247V6@186801|Clostridia,4BZJF@830|Butyrivibrio	186801|Clostridia	L	Phage integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_4,Phage_int_SAM_3,Phage_int_SAM_5,Phage_integrase
MGYG000000076_00132	585394.RHOM_09595	5.91e-256	713.0	COG1158@1|root,COG1158@2|Bacteria,1TPHZ@1239|Firmicutes,247YK@186801|Clostridia	186801|Clostridia	K	Facilitates transcription termination by a mechanism that involves Rho binding to the nascent RNA, activation of Rho's RNA-dependent ATPase activity, and release of the mRNA from the DNA template	rho	-	-	ko:K03628	ko03018,map03018	-	-	-	ko00000,ko00001,ko03019,ko03021	-	-	-	ATP-synt_ab,Rho_N,Rho_RNA_bind
MGYG000000076_00112	515620.EUBELI_01702	2.53e-95	307.0	COG2199@1|root,COG2199@2|Bacteria,1V0N3@1239|Firmicutes,24FMU@186801|Clostridia,25WUV@186806|Eubacteriaceae	186801|Clostridia	T	diguanylate cyclase	-	-	-	-	-	-	-	-	-	-	-	-	7TMR-DISM_7TM,GGDEF,HAMP,Peripla_BP_3,SBP_bac_3,dCache_1
MGYG000000076_00352	585394.RHOM_07655	5.05e-165	470.0	COG1686@1|root,COG1686@2|Bacteria,1TU06@1239|Firmicutes,25B23@186801|Clostridia	186801|Clostridia	M	Belongs to the peptidase S11 family	-	-	3.4.16.4	ko:K07258	ko00550,ko01100,map00550,map01100	-	-	-	ko00000,ko00001,ko01000,ko01002,ko01011	-	-	-	Peptidase_S11
MGYG000000076_00166	622312.ROSEINA2194_02849	2.35e-254	734.0	COG2206@1|root,COG2206@2|Bacteria,1V6WM@1239|Firmicutes,24FPG@186801|Clostridia	186801|Clostridia	T	metal-dependent phosphohydrolase, HD sub domain	-	-	-	-	-	-	-	-	-	-	-	-	GAF_2,GAF_3,GGDEF,HD,HD_5,HisKA_7TM
MGYG000000076_01066	585394.RHOM_08320	7.36e-31	110.0	COG4224@1|root,COG4224@2|Bacteria,1TUAX@1239|Firmicutes,24QS9@186801|Clostridia	186801|Clostridia	S	UPF0291 protein	ynzC	-	-	-	-	-	-	-	-	-	-	-	DUF896
MGYG000000076_00517	585394.RHOM_09600	1.01e-273	763.0	COG0281@1|root,COG0281@2|Bacteria,1TPJ3@1239|Firmicutes,2487U@186801|Clostridia	186801|Clostridia	C	Malic enzyme, NAD binding domain	maeB	-	1.1.1.38	ko:K00027	ko00620,ko01200,ko02020,map00620,map01200,map02020	-	R00214	RC00105	ko00000,ko00001,ko01000	-	-	-	Gly_kinase,Malic_M,malic
MGYG000000076_01199	1005704.HMPREF9968_0193	7.67e-10	63.2	2BXTH@1|root,2ZZ52@2|Bacteria,1V3TU@1239|Firmicutes,4HH9J@91061|Bacilli,1WQ6F@1303|Streptococcus oralis	91061|Bacilli	S	Bacterial protein of unknown function (DUF961)	-	-	-	-	-	-	-	-	-	-	-	-	DUF961
MGYG000000076_01086	585394.RHOM_08220	1.07e-194	545.0	COG1609@1|root,COG1609@2|Bacteria,1TQ7K@1239|Firmicutes,247M2@186801|Clostridia	186801|Clostridia	K	Periplasmic binding protein LacI transcriptional regulator	ccpA	-	-	ko:K02529,ko:K03487	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
MGYG000000076_02484	411468.CLOSCI_00907	1.82e-116	337.0	COG4845@1|root,COG4845@2|Bacteria,1V3BM@1239|Firmicutes,24FVH@186801|Clostridia	186801|Clostridia	V	Chloramphenicol acetyltransferase	-	-	2.3.1.28	ko:K19271	-	-	-	-	br01600,ko00000,ko01000,ko01504	-	-	-	CAT
MGYG000000076_00178	622312.ROSEINA2194_03107	1.24e-94	277.0	2AGPY@1|root,316XK@2|Bacteria,1V241@1239|Firmicutes,24GUS@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_02544	585394.RHOM_15685	9.64e-168	471.0	COG1521@1|root,COG1521@2|Bacteria,1TR0X@1239|Firmicutes,248PX@186801|Clostridia	186801|Clostridia	F	Catalyzes the phosphorylation of pantothenate (Pan), the first step in CoA biosynthesis	coaX	-	2.7.1.33	ko:K03525	ko00770,ko01100,map00770,map01100	M00120	R02971,R03018,R04391	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	Pan_kinase
MGYG000000076_01778	585394.RHOM_08700	0.0	930.0	COG1132@1|root,COG1132@2|Bacteria,1TRJF@1239|Firmicutes,249CN@186801|Clostridia	186801|Clostridia	V	ABC-type multidrug transport system ATPase and permease	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
MGYG000000076_03040	500632.CLONEX_00680	8.78e-64	196.0	2E7DI@1|root,331WM@2|Bacteria,1VHW6@1239|Firmicutes,24U9E@186801|Clostridia	186801|Clostridia	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
MGYG000000076_01073	585394.RHOM_08285	1.51e-232	640.0	COG2255@1|root,COG2255@2|Bacteria,1TR47@1239|Firmicutes,247W0@186801|Clostridia	186801|Clostridia	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing	ruvB	-	3.6.4.12	ko:K03551	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	RuvB_C,RuvB_N
MGYG000000076_00602	622312.ROSEINA2194_01276	9.93e-123	355.0	28HKG@1|root,2Z7VB@2|Bacteria,1TZFI@1239|Firmicutes,24BXG@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_00601	622312.ROSEINA2194_01276	9.93e-123	355.0	28HKG@1|root,2Z7VB@2|Bacteria,1TZFI@1239|Firmicutes,24BXG@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_00215	585394.RHOM_08130	0.0	1167.0	COG0855@1|root,COG0855@2|Bacteria,1TNZM@1239|Firmicutes,248XY@186801|Clostridia	186801|Clostridia	P	Catalyzes the reversible transfer of the terminal phosphate of ATP to form a long-chain polyphosphate (polyP)	ppk	-	2.7.4.1	ko:K00937	ko00190,ko03018,map00190,map03018	-	-	-	ko00000,ko00001,ko01000,ko03019	-	-	-	PP_kinase,PP_kinase_C,PP_kinase_N
MGYG000000076_02069	592026.GCWU0000282_002501	8.92e-90	275.0	COG1475@1|root,COG1475@2|Bacteria,1TR7C@1239|Firmicutes,247TW@186801|Clostridia	186801|Clostridia	K	Belongs to the ParB family	-	-	-	-	-	-	-	-	-	-	-	-	ParBc
MGYG000000076_02154	585394.RHOM_16645	1.86e-61	189.0	COG0360@1|root,COG0360@2|Bacteria,1VA18@1239|Firmicutes,24QZQ@186801|Clostridia	186801|Clostridia	J	Binds together with S18 to 16S ribosomal RNA	rpsF	-	-	ko:K02990	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_S6
MGYG000000076_00595	622312.ROSEINA2194_01285	1.94e-94	279.0	28MSI@1|root,2ZB0V@2|Bacteria,1UZDN@1239|Firmicutes,24NJ1@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_02296	622312.ROSEINA2194_02493	3.06e-186	521.0	COG1175@1|root,COG1175@2|Bacteria,1TS63@1239|Firmicutes,2489M@186801|Clostridia	186801|Clostridia	G	ABC-type sugar transport systems permease components	-	-	-	ko:K02025	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	BPD_transp_1
MGYG000000076_02880	500632.CLONEX_02489	1.33e-90	271.0	COG1595@1|root,COG1595@2|Bacteria,1V1EX@1239|Firmicutes,24BBF@186801|Clostridia	186801|Clostridia	K	Psort location Cytoplasmic, score	-	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r4_2
MGYG000000076_01750	585394.RHOM_08920	5.57e-149	426.0	COG4974@1|root,COG4974@2|Bacteria,1TQRG@1239|Firmicutes,247QQ@186801|Clostridia	186801|Clostridia	L	Belongs to the 'phage' integrase family	xerC	-	-	ko:K04763	-	-	-	-	ko00000,ko03036	-	-	-	Phage_int_SAM_1,Phage_integrase
MGYG000000076_01562	1280671.AUJH01000002_gene2226	3.79e-165	481.0	COG0310@1|root,COG0310@2|Bacteria,1TPEN@1239|Firmicutes,248S9@186801|Clostridia,4BW72@830|Butyrivibrio	186801|Clostridia	P	PDGLE domain	cbiM2	-	-	ko:K02007	ko02010,map02010	M00245,M00246	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.18,3.A.1.22,3.A.1.23	-	-	CbiM,PDGLE
MGYG000000076_01561	1280671.AUJH01000002_gene2226	3.79e-165	481.0	COG0310@1|root,COG0310@2|Bacteria,1TPEN@1239|Firmicutes,248S9@186801|Clostridia,4BW72@830|Butyrivibrio	186801|Clostridia	P	PDGLE domain	cbiM2	-	-	ko:K02007	ko02010,map02010	M00245,M00246	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.18,3.A.1.22,3.A.1.23	-	-	CbiM,PDGLE
MGYG000000076_00268	622312.ROSEINA2194_00516	1.63e-124	356.0	COG4657@1|root,COG4657@2|Bacteria,1TS06@1239|Firmicutes,247UE@186801|Clostridia	186801|Clostridia	C	Part of a membrane complex involved in electron transport	rnfA	-	-	ko:K03617	-	-	-	-	ko00000	-	-	-	Rnf-Nqr
MGYG000000076_01240	411483.FAEPRAA2165_02657	5.27e-49	162.0	COG3597@1|root,COG3597@2|Bacteria,1TSZW@1239|Firmicutes,249YT@186801|Clostridia,3WKSA@541000|Ruminococcaceae	186801|Clostridia	S	Domain of unknown function (DUF697)	-	-	-	-	-	-	-	-	-	-	-	-	DUF697,MMR_HSR1,Septin
MGYG000000076_02703	585394.RHOM_16365	1.42e-05	44.7	2EKDM@1|root,33E3X@2|Bacteria,1VP6P@1239|Firmicutes,24WGH@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_01254	585394.RHOM_02580	4.03e-246	679.0	COG2508@1|root,COG2508@2|Bacteria,1TTA0@1239|Firmicutes,248HN@186801|Clostridia	186801|Clostridia	QT	Psort location Cytoplasmic, score	cdaR_3	-	-	ko:K02647	-	-	-	-	ko00000,ko03000	-	-	-	HTH_30
MGYG000000076_00788	140626.JHWB01000022_gene2044	8.37e-294	813.0	COG1080@1|root,COG1080@2|Bacteria,1TPK8@1239|Firmicutes,248QP@186801|Clostridia	186801|Clostridia	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr)	ptsP	-	2.7.3.9,2.7.9.2	ko:K01007,ko:K08483	ko00620,ko00680,ko00720,ko01100,ko01120,ko01200,ko02060,map00620,map00680,map00720,map01100,map01120,map01200,map02060	M00173,M00374	R00199	RC00002,RC00015	ko00000,ko00001,ko00002,ko01000,ko02000	8.A.7	-	-	PEP-utilisers_N,PEP-utilizers,PEP-utilizers_C,PPDK_N
MGYG000000076_03094	938289.CAJN020000007_gene181	4.72e-16	88.6	COG0438@1|root,COG0438@2|Bacteria,1V2I8@1239|Firmicutes,24ICP@186801|Clostridia	186801|Clostridia	M	PFAM Glycosyl transferase, group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_1
MGYG000000076_02490	1235835.C814_01627	6.68e-71	215.0	2DMZP@1|root,32UMQ@2|Bacteria,1VHU7@1239|Firmicutes,24QKJ@186801|Clostridia,3WKPR@541000|Ruminococcaceae	186801|Clostridia	S	Protein of unknown function (DUF3795)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3795
MGYG000000076_02209	702450.CUW_2164	0.0	1080.0	COG0383@1|root,COG0383@2|Bacteria,1TQEH@1239|Firmicutes,3VPJS@526524|Erysipelotrichia	526524|Erysipelotrichia	G	Alpha mannosidase, middle domain	-	-	3.2.1.24	ko:K01191	ko00511,map00511	-	-	-	ko00000,ko00001,ko01000,ko04131	-	GH38	-	Alpha-mann_mid,Glyco_hydro_38,Glyco_hydro_38C
MGYG000000076_00086	585394.RHOM_05365	2.23e-153	439.0	COG0648@1|root,COG0648@2|Bacteria,1TP1D@1239|Firmicutes,2499E@186801|Clostridia	186801|Clostridia	L	Endonuclease IV plays a role in DNA repair. It cleaves phosphodiester bonds at apurinic or apyrimidinic sites (AP sites) to produce new 5'-ends that are base-free deoxyribose 5-phosphate residues. It preferentially attacks modified AP sites created by bleomycin and neocarzinostatin	nfo	-	3.1.21.2	ko:K01151	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	AP_endonuc_2
MGYG000000076_03625	585394.RHOM_06035	3.71e-146	414.0	COG0176@1|root,COG0176@2|Bacteria,1TP4Q@1239|Firmicutes,248KZ@186801|Clostridia	186801|Clostridia	H	Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway	tal	-	2.2.1.2	ko:K00616	ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007	R01827	RC00439,RC00604	ko00000,ko00001,ko00002,ko01000	-	-	-	TAL_FSA
MGYG000000076_00081	585394.RHOM_05330	0.0	1167.0	COG1217@1|root,COG1217@2|Bacteria,1TQ5Y@1239|Firmicutes,248EB@186801|Clostridia	186801|Clostridia	T	GTP-binding protein TypA	typA	-	-	ko:K06207	-	-	-	-	ko00000	-	-	-	EFG_C,EFG_II,GTP_EFTU,GTP_EFTU_D2
MGYG000000076_01271	585394.RHOM_02755	1.04e-210	594.0	COG2206@1|root,COG2206@2|Bacteria,1UUCI@1239|Firmicutes,24CPS@186801|Clostridia	186801|Clostridia	T	Metal dependent phosphohydrolases with conserved 'HD' motif.	-	-	-	-	-	-	-	-	-	-	-	-	HD,HDOD
MGYG000000076_03342	585394.RHOM_04900	8.99e-106	312.0	COG5632@1|root,COG5632@2|Bacteria,1V3JT@1239|Firmicutes,24D7K@186801|Clostridia	186801|Clostridia	M	n-acetylmuramoyl-l-alanine amidase	-	-	3.5.1.28	ko:K01447	-	-	R04112	RC00064,RC00141	ko00000,ko01000	-	-	-	Amidase_2
MGYG000000076_03443	1449050.JNLE01000003_gene1420	7.25e-286	814.0	COG2382@1|root,COG2382@2|Bacteria,1V888@1239|Firmicutes,24CN5@186801|Clostridia,36HBD@31979|Clostridiaceae	186801|Clostridia	P	Putative esterase	-	-	-	-	-	-	-	-	-	-	-	-	Barstar,CBM_48,CBM_6,Dockerin_1,Esterase,RicinB_lectin_2
MGYG000000076_01494	1408321.JNJD01000008_gene2040	3.3e-186	533.0	COG0603@1|root,COG0603@2|Bacteria,1V0EU@1239|Firmicutes,24BK5@186801|Clostridia,27KYX@186928|unclassified Lachnospiraceae	186801|Clostridia	F	Catalyzes the ATP-dependent conversion of 7-carboxy-7- deazaguanine (CDG) to 7-cyano-7-deazaguanine (preQ(0))	-	-	-	-	-	-	-	-	-	-	-	-	Mur_ligase_M
MGYG000000076_02532	1160721.RBI_I01280	3.68e-19	82.4	2DH9M@1|root,32U8W@2|Bacteria,1VB4S@1239|Firmicutes,24NUA@186801|Clostridia,3WMRE@541000|Ruminococcaceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_01507	585394.RHOM_11965	3.51e-58	182.0	COG3682@1|root,COG3682@2|Bacteria	2|Bacteria	K	negative regulation of transcription, DNA-templated	-	-	-	-	-	-	-	-	-	-	-	-	Penicillinase_R
MGYG000000076_00199	742738.HMPREF9460_03797	6.05e-208	605.0	COG1283@1|root,COG1283@2|Bacteria,1TP4K@1239|Firmicutes,247KT@186801|Clostridia,2681R@186813|unclassified Clostridiales	186801|Clostridia	P	Na+/Pi-cotransporter	-	-	-	ko:K03324	-	-	-	-	ko00000,ko02000	2.A.58.2	-	-	Na_Pi_cotrans,PhoU
MGYG000000076_03376	411459.RUMOBE_02267	1.08e-15	77.0	28II2@1|root,2Z8J8@2|Bacteria,1UZV1@1239|Firmicutes,24FF4@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_02603	585394.RHOM_11030	2.15e-128	369.0	COG0671@1|root,COG0671@2|Bacteria,1V2ZH@1239|Firmicutes,24HRY@186801|Clostridia	186801|Clostridia	I	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	CDP-OH_P_transf,PAP2,PAP2_3
MGYG000000076_02000	622312.ROSEINA2194_01484	0.0	1047.0	COG1109@1|root,COG1109@2|Bacteria,1TP2N@1239|Firmicutes,2481Y@186801|Clostridia	186801|Clostridia	G	phosphoglucomutase phosphomannomutase alpha beta alpha domain II	pgcA	-	5.4.2.2,5.4.2.8	ko:K01835,ko:K01840	ko00010,ko00030,ko00051,ko00052,ko00230,ko00500,ko00520,ko00521,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00230,map00500,map00520,map00521,map01100,map01110,map01120,map01130	M00114,M00549	R00959,R01057,R01818,R08639	RC00408	ko00000,ko00001,ko00002,ko01000	-	-	-	Alpha-amylase,PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV
MGYG000000076_00879	397287.C807_02411	1.46e-83	252.0	COG4720@1|root,COG4720@2|Bacteria,1V5I7@1239|Firmicutes,25CJU@186801|Clostridia,27U5H@186928|unclassified Lachnospiraceae	186801|Clostridia	S	Pfam:DUF3816	-	-	-	-	-	-	-	-	-	-	-	-	ECF_trnsprt
MGYG000000076_00213	585394.RHOM_08140	1.55e-265	732.0	COG2607@1|root,COG2607@2|Bacteria,1TQDJ@1239|Firmicutes,2483S@186801|Clostridia	186801|Clostridia	E	ATPase (AAA superfamily)	-	-	-	ko:K06923	-	-	-	-	ko00000	-	-	-	CM_2,DUF815
MGYG000000076_01105	585394.RHOM_07270	0.0	1001.0	COG1200@1|root,COG1200@2|Bacteria,1TQ6I@1239|Firmicutes,247T0@186801|Clostridia	186801|Clostridia	L	Critical role in recombination and DNA repair. Helps process Holliday junction intermediates to mature products by catalyzing branch migration. Has a DNA unwinding activity characteristic of a DNA helicase with a 3'- to 5'- polarity. Unwinds branched duplex DNA (Y-DNA)	recG	-	3.6.4.12	ko:K03655	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DEAD,Helicase_C,RecG_wedge
MGYG000000076_00944	1121115.AXVN01000011_gene3443	1.62e-163	505.0	COG0642@1|root,COG2205@2|Bacteria,1TQMV@1239|Firmicutes,247SE@186801|Clostridia,3Y135@572511|Blautia	186801|Clostridia	T	ATPase histidine kinase DNA gyrase B HSP90 domain protein	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HisKA,Response_reg,SBP_bac_3,SnoaL_3,dCache_1
MGYG000000076_03204	585394.RHOM_00680	1.54e-210	589.0	COG4641@1|root,COG4641@2|Bacteria,1TR7G@1239|Firmicutes,249U5@186801|Clostridia	186801|Clostridia	P	DUF based on E. rectale Gene description (DUF3880)	-	-	-	ko:K06320	-	-	-	-	ko00000	-	-	-	DUF3880,Glyco_trans_1_2
MGYG000000076_01372	622312.ROSEINA2194_00853	4.71e-155	434.0	28NMC@1|root,2ZA4G@2|Bacteria,1UYCN@1239|Firmicutes,24ACB@186801|Clostridia	186801|Clostridia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	GtrA
MGYG000000076_03580	585394.RHOM_02825	6.94e-75	235.0	COG5523@1|root,COG5523@2|Bacteria,1VB3B@1239|Firmicutes,24N6Q@186801|Clostridia	186801|Clostridia	S	Protein of unknown function (DUF975)	-	-	-	-	-	-	-	-	-	-	-	-	DUF975
MGYG000000076_01367	478749.BRYFOR_07844	1.52e-78	249.0	COG5464@1|root,COG5464@2|Bacteria,1V3CA@1239|Firmicutes,24H4R@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	Transposase_31
MGYG000000076_00124	1336241.JAEB01000004_gene516	2.09e-38	132.0	2AUVQ@1|root,2ZI4I@2|Bacteria,1V1YP@1239|Firmicutes,24FSR@186801|Clostridia,25W7C@186806|Eubacteriaceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_00007	585394.RHOM_06085	0.0	1508.0	COG1074@1|root,COG1074@2|Bacteria,1TQ35@1239|Firmicutes,248ZF@186801|Clostridia	186801|Clostridia	L	ATP-dependent helicase nuclease subunit A	addA	-	3.6.4.12	ko:K16898	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	PDDEXK_1,UvrD-helicase,UvrD_C
MGYG000000076_03184	1408311.JNJM01000015_gene2598	3.14e-271	755.0	COG0510@1|root,COG4750@1|root,COG0510@2|Bacteria,COG4750@2|Bacteria,1TRCJ@1239|Firmicutes,24BS7@186801|Clostridia,2PRA0@265975|Oribacterium	186801|Clostridia	M	Choline/ethanolamine kinase	-	-	-	-	-	-	-	-	-	-	-	-	APH,Aminotran_1_2,Choline_kinase,HTH_24,NTP_transf_3
MGYG000000076_01121	877420.ATVW01000023_gene139	4.41e-48	181.0	2E19B@1|root,32WPM@2|Bacteria,1VDYJ@1239|Firmicutes,24PEG@186801|Clostridia,27NV8@186928|unclassified Lachnospiraceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_03026	1235793.C809_00196	0.000117	43.5	2E3CH@1|root,32YBT@2|Bacteria,1VHJT@1239|Firmicutes,24RED@186801|Clostridia,27PNU@186928|unclassified Lachnospiraceae	186801|Clostridia	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_01449	622312.ROSEINA2194_04460	7.68e-253	693.0	COG0524@1|root,COG0524@2|Bacteria,1TRRY@1239|Firmicutes,248Y3@186801|Clostridia	186801|Clostridia	G	Kinase, PfkB family	-	-	2.7.1.45	ko:K00874	ko00030,ko01100,ko01120,ko01200,map00030,map01100,map01120,map01200	M00061,M00308,M00631	R01541	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	PfkB
MGYG000000076_02852	1410630.JNKP01000003_gene973	2.34e-64	211.0	COG2169@1|root,COG2169@2|Bacteria,1UPIT@1239|Firmicutes,25HHD@186801|Clostridia,27UM3@186928|unclassified Lachnospiraceae	186801|Clostridia	F	Cupin domain	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_2,HTH_18
MGYG000000076_02086	1410626.JHXB01000018_gene1524	1.14e-33	119.0	COG1396@1|root,COG1396@2|Bacteria,1VG1N@1239|Firmicutes,24QK8@186801|Clostridia,27P6W@186928|unclassified Lachnospiraceae	186801|Clostridia	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
